stkcd,year,total_assets,total_liab,fixed_assets,net_profit,depr_total,current_assets,current_liab,controller_last,ind_code,listing_state,Lev,NPR,Size,Tang,NDTS,Liq,SOE,total_assets_lag,Growth,industry_fe,Lev_w,NPR_w,Tang_w,Growth_w,NDTS_w,Liq_w,M2_growth
300012,2024,9452604079.86,2291750399.16,2646225977.26,932888018.31,504035513.53999996,4226964792.28,1804159183.71,9999,M74,正常上市,0.24244646023447353,0.09869111309735683,22.969556104497624,0.27994676968414745,0.053322397646370596,2.3429001334504425,0,8749114094.5,0.08040699638403837,M,0.24244646023447353,0.09869111309735683,0.27994676968414745,0.08040699638403837,0.053322397646370596,2.3429001334504425,7.274370702045925
300012,2025,10379101079.04,2478411958.33,2754066719.43,1019868809.15,546843030.0899999,4425565555.76,1997860981.43,9999,M74,正常上市,0.23878869079857123,0.09826176673522975,23.063060109685495,0.26534732617564344,0.052686935595445544,2.2151519034083806,0,9452604079.86,0.09801500108885576,M,0.23878869079857123,0.09826176673522975,0.26534732617564344,0.09801500108885576,0.052686935595445544,2.2151519034083806,8.53583059068601
300014,2010,690020710.82,108201216.38,69203698.71,56618591.85,7613030.69,460177308.81,102581216.38,3110,C5110,正常上市,0.15680865035401167,0.082053467326678,20.352232170786277,0.10029220518288556,0.011033046647183823,4.485980231559426,0,606451837.84,0.1377996862498551,C51,0.15680865035401167,0.082053467326678,0.10029220518288556,0.1377996862498551,0.011033046647183823,4.485980231559426,18.94832147840671
300014,2011,808969620.99,161166506.34,88181699.98,85783620.21,11551523.610000001,516985862.85,130263946.3,3110,C5110,正常上市,0.19922442346199332,0.1060405953254707,20.51127192300744,0.10900495852005554,0.014279304574952382,3.9687563407558155,0,690020710.82,0.17238455064434893,C51,0.19922442346199332,0.1060405953254707,0.10900495852005554,0.17238455064434893,0.014279304574952382,3.9687563407558155,17.322971438522305
300014,2012,895622682.03,159593605.79,215595207.47,98231661.59,31058189.120000005,562774748.18,134973890.99,3110,C38,正常上市,0.17819290309650088,0.10967973853380995,20.613029768440082,0.2407210221399667,0.03467776078382043,4.169508221569274,0,808969620.99,0.10711534622765657,C38,0.17819290309650088,0.10967973853380995,0.2407210221399667,0.10711534622765657,0.03467776078382043,4.169508221569274,14.391640399163505
300014,2013,1270129571.61,374260456.51,263680912.32,160464983.75,44564890.480000004,865235081.35,353172408.38,3110,C38,正常上市,0.2946632098610162,0.12633749133688515,20.96238475710249,0.2076015850774669,0.03508688520928627,2.449894331549933,0,895622682.03,0.4181525290663143,C38,0.2946632098610162,0.12633749133688515,0.2076015850774669,0.4181525290663143,0.03508688520928627,2.449894331549933,13.58890962037832
300014,2014,1680492790.58,660077716.48,338790553.36,80907024.67,62809057.19,800780009.98,419458774.8,3110,C38,正常上市,0.39278818700089924,0.048144821045067385,21.242352915075603,0.20160190823732776,0.03737538033014844,1.9090791708000765,0,1270129571.61,0.32308768187314063,C38,0.39278818700089924,0.048144821045067385,0.20160190823732776,0.32308768187314063,0.03737538033014844,1.9090791708000765,11.011933756580282
300014,2015,2487956258.18,714310995.15,393603160.95,166006810.74,75252419.13000001,1279800822.32,548271543.67,3110,C38,正常上市,0.2871075376833738,0.0667241677558423,21.634727430551433,0.1582034087841762,0.030246680938453868,2.3342463002061278,0,1680492790.58,0.4804920747808234,C38,0.2871075376833738,0.0667241677558423,0.1582034087841762,0.4804920747808234,0.030246680938453868,2.3342463002061278,13.343101795966511
300014,2016,4387616063.86,2293458374.68,1012868353.25,315255721.05,93381654.99,2114204627.18,1751000059.91,3110,C38,正常上市,0.5227117280317214,0.07185125509196312,22.202051878689936,0.23084707925855535,0.021283005083140207,1.2074269302358953,0,2487956258.18,0.7635422847303782,C38,0.5227117280317214,0.07185125509196312,0.23084707925855535,0.7635422847303782,0.021283005083140207,1.2074269302358953,11.333123748768307
300014,2017,7460335988.71,4263245974.54,1470899337.81,433069910.78,136499735.46,2926290898.53,2850435471.45,3110,C38,正常上市,0.5714549560491279,0.058049652379648924,22.732866288848943,0.19716261305602936,0.018296727609395887,1.02661187311194,0,4387616063.86,0.7003164999233727,C38,0.5714549560491279,0.058049652379648924,0.19716261305602936,0.7003164999233727,0.018296727609395887,1.02661187311194,9.042746354076238
300014,2018,10031920312.64,6329905504.56,2485963584.99,582938350.55,244909212.93,4584910655.86,4185591171.24,3110,C38,正常上市,0.6309764538883407,0.05810835138069333,23.029037877488044,0.2478053560550855,0.02441299425209945,1.095403365566088,0,7460335988.71,0.3447008724300986,C38,0.6309764538883407,0.05810835138069333,0.2478053560550855,0.3447008724300986,0.02441299425209945,1.095403365566088,8.076325231167527
300014,2019,16294548765.32,8582789117.05,4022061269.23,1548823575.13,322576604.53999996,8302385041.63,6032293172.3,3110,C38,正常上市,0.5267276339260719,0.09505163950451889,23.514096457248957,0.24683477444863217,0.019796596345554897,1.3763231998991947,0,10031920312.64,0.6242701554147341,C38,0.5267276339260719,0.09505163950451889,0.24683477444863217,0.6242701554147341,0.019796596345554897,1.3763231998991947,8.744771161720394
300014,2020,25700202987.26,9029157996.27,6322281820.88,1681314606.49,556155272.96,11341802587.23,7159540481.87,3110,C38,正常上市,0.35132633001949043,0.06542028509749337,23.969764727153358,0.24600124069113602,0.021640112073655415,1.584152309209045,0,16294548765.32,0.5772270442958343,C38,0.35132633001949043,0.06542028509749337,0.24600124069113602,0.5772270442958343,0.021640112073655415,1.584152309209045,10.083474923191106
